DateTime_UTC,site,DO_mgL,Light_lux,SpecCond_uScm,WaterPres_kPa,WaterTemp_C
2019-07-02T07:00:00Z,PWC,6.32,NA,126,101.81,25.725
2019-07-02T07:15:00Z,PWC,6.18,NA,126,101.787,25.666
2019-07-02T07:30:00Z,PWC,5.95,NA,126.1,101.797,25.6327
2019-07-02T07:45:00Z,PWC,6.11,NA,126,101.787,25.5993
2019-07-02T08:00:00Z,PWC,6.15,NA,125.8,101.775,25.537
2019-07-02T08:15:00Z,PWC,5.98,NA,125.8,101.775,25.507
2019-07-02T08:30:00Z,PWC,6.08,NA,125.4,101.772,25.455
2019-07-02T08:45:00Z,PWC,6.04,NA,125.6,101.781,25.4183
2019-07-02T09:00:00Z,PWC,5.79,NA,125.1,101.768,25.3393
2019-07-02T09:15:00Z,PWC,5.88,NA,125.1,101.749,25.326
2019-07-02T09:30:00Z,PWC,5.71,NA,124.8,101.756,25.257
2019-07-02T09:45:00Z,PWC,5.61,NA,124.3,101.756,25.217
2019-07-02T10:00:00Z,PWC,5.54,NA,124,101.782,25.1483
2019-07-02T10:15:00Z,PWC,5.29,NA,124,101.772,25.1317
2019-07-02T10:30:00Z,PWC,5.35,NA,123.9,101.759,25.0693
2019-07-02T10:45:00Z,PWC,5.28,NA,123.7,101.779,25.0293
2019-07-02T11:00:00Z,PWC,5.43,NA,123.4,101.785,24.9637
2019-07-02T11:15:00Z,PWC,5.18,NA,123.2,101.785,24.9403
2019-07-02T11:30:00Z,PWC,5.23,NA,123.2,101.795,24.9103
2019-07-02T11:45:00Z,PWC,5.32,NA,123,101.811,24.865
2019-07-02T12:00:00Z,PWC,5.32,NA,122.8,101.811,24.8483
2019-07-02T12:15:00Z,PWC,5.19,NA,122.5,101.83,24.8217
2019-07-02T12:30:00Z,PWC,5.17,NA,122.2,101.818,24.766
2019-07-02T12:45:00Z,PWC,5.21,NA,122.4,101.827,24.7493
2019-07-02T13:00:00Z,PWC,5.19,NA,122.4,101.818,24.7393
2019-07-02T13:15:00Z,PWC,5.01,NA,122.3,101.847,24.726
2019-07-02T13:30:00Z,PWC,5.06,NA,122.4,101.827,24.7227
2019-07-02T13:45:00Z,PWC,5.05,NA,122.3,101.827,24.726
2019-07-02T14:00:00Z,PWC,4.97,NA,122,101.827,24.726
2019-07-02T14:15:00Z,PWC,5.17,NA,121.9,101.834,24.684
2019-07-02T14:30:00Z,PWC,5.03,NA,122.7,101.834,24.684
2019-07-02T14:45:00Z,PWC,4.93,NA,122.4,101.837,24.7293
2019-07-02T15:00:00Z,PWC,4.84,NA,122.8,101.827,24.7627
2019-07-02T15:15:00Z,PWC,4.71,NA,122.2,101.83,24.8417
2019-07-02T15:30:00Z,PWC,4.25,NA,122.2,101.814,24.967
2019-07-02T15:45:00Z,PWC,4.6,NA,122.5,101.817,25.066
2019-07-02T16:00:00Z,PWC,5.07,NA,123,101.814,25.2537
2019-07-02T16:15:00Z,PWC,4.83,NA,122.6,101.814,25.2803
2019-07-02T16:30:00Z,PWC,4.49,NA,121.8,101.807,25.366
2019-07-02T16:45:00Z,PWC,4.54,NA,121.7,101.801,25.4583
2019-07-02T17:00:00Z,PWC,4.25,NA,122.4,101.8,25.7083
2019-07-02T17:15:00Z,PWC,4.37,NA,121.9,101.781,25.7017
2019-07-02T17:30:00Z,PWC,4.77,NA,122.3,101.784,25.8307
2019-07-02T17:45:00Z,PWC,4.96,NA,122.8,101.774,26.061
2019-07-02T18:00:00Z,PWC,5.25,NA,122.6,101.745,26.1877
2019-07-02T18:15:00Z,PWC,5.34,NA,123.3,101.741,26.5633
2019-07-02T18:30:00Z,NA,NA,NA,NA,NA,NA
2019-07-02T18:45:00Z,PWC,5.47,NA,127.6,101.892,27.2403
2019-07-02T19:00:00Z,PWC,5.65,NA,126.7,101.866,26.904
2019-07-02T19:15:00Z,PWC,5.49,NA,127.3,101.847,27.1883
2019-07-02T19:30:00Z,PWC,5.8,NA,126.4,101.831,27.271
2019-07-02T19:45:00Z,PWC,5.68,NA,126.3,101.821,27.2943
2019-07-02T20:00:00Z,PWC,5.7,NA,125.6,101.818,27.433
2019-07-02T20:15:00Z,PWC,6.06,NA,126,101.802,27.311
2019-07-02T20:30:00Z,PWC,6.12,NA,126.9,101.785,27.3837
2019-07-02T20:45:00Z,PWC,6.08,NA,127.3,101.756,27.4237
2019-07-02T21:00:00Z,PWC,6.01,NA,128.1,101.75,27.4697
2019-07-02T21:15:00Z,PWC,5.84,NA,128.8,101.74,27.483
2019-07-02T21:30:00Z,PWC,6.01,NA,129.5,101.724,27.5857
2019-07-02T21:45:00Z,PWC,6.56,NA,129.1,101.724,27.8673
2019-07-02T22:00:00Z,PWC,6.08,NA,129.8,101.701,27.731
2019-07-02T22:15:00Z,PWC,6.25,NA,130.3,101.682,27.784300000000002
2019-07-02T22:30:00Z,PWC,6.22,NA,130.7,101.675,27.844
2019-07-02T22:45:00Z,PWC,6.56,NA,130.8,101.656,27.854
2019-07-02T23:00:00Z,PWC,6.15,NA,131.4,101.637,28.119
2019-07-02T23:15:00Z,PWC,6.65,NA,130.6,101.627,27.824
2019-07-02T23:30:00Z,PWC,6.51,NA,131.3,101.624,28.046
2019-07-02T23:45:00Z,PWC,7.01,NA,130.7,101.617,27.8473
2019-07-03T00:00:00Z,PWC,7.08,NA,130.8,101.63,27.96
2019-07-03T00:15:00Z,PWC,7.33,NA,131.3,101.63,27.9467
2019-07-03T00:30:00Z,PWC,6.8,NA,131.3,101.617,27.9007
2019-07-03T00:45:00Z,PWC,7.06,NA,130.7,101.624,27.7743
2019-07-03T01:00:00Z,PWC,7.59,NA,131.4,101.624,27.7743
2019-07-03T01:15:00Z,PWC,7.55,NA,131.4,101.621,27.7017
2019-07-03T01:30:00Z,PWC,7.48,NA,131.4,101.63,27.6683
2019-07-03T01:45:00Z,PWC,7.15,NA,131.4,101.656,27.5957
2019-07-03T02:00:00Z,PWC,7.4,NA,131.1,101.673,27.513
2019-07-03T02:15:00Z,PWC,7.4,NA,131.3,101.653,27.4863
2019-07-03T02:30:00Z,PWC,7.26,NA,131.1,101.64,27.3603
2019-07-03T02:45:00Z,PWC,7.18,NA,131.3,101.637,27.321
2019-07-03T03:00:00Z,PWC,7.16,NA,131.6,101.657,27.281
2019-07-03T03:15:00Z,PWC,7.19,NA,131.3,101.673,27.2083
2019-07-03T03:30:00Z,PWC,7.19,NA,131.4,101.679,27.146
2019-07-03T03:45:00Z,PWC,7.06,NA,131.4,101.699,27.106
2019-07-03T04:00:00Z,PWC,6.96,NA,131.7,101.725,27.03
2019-07-03T04:15:00Z,PWC,7.09,NA,131.5,101.734,27.01
2019-07-03T04:30:00Z,PWC,7.04,NA,131.7,101.731,26.9473
2019-07-03T04:45:00Z,PWC,6.91,NA,131.5,101.76,26.894
2019-07-03T05:00:00Z,PWC,6.92,NA,131.5,101.776,26.8217
2019-07-03T05:15:00Z,PWC,6.96,NA,131.4,101.757,26.8017
2019-07-03T05:30:00Z,PWC,6.93,NA,131.7,101.757,26.7917
2019-07-03T05:45:00Z,PWC,6.88,NA,131.5,101.754,26.7223
2019-07-03T06:00:00Z,PWC,6.85,NA,131.7,101.754,26.7157
2019-07-03T06:15:00Z,PWC,6.79,NA,131.9,101.773,26.6957
2019-07-03T06:30:00Z,PWC,6.74,NA,131.8,101.78,26.6233
2019-07-03T06:45:00Z,PWC,6.73,NA,131.8,101.77,26.5967
2019-07-03T07:00:00Z,PWC,6.67,NA,131.7,101.757,26.5307
2019-07-03T07:15:00Z,PWC,6.72,NA,131.7,101.748,26.4973
2019-07-03T07:30:00Z,PWC,6.68,NA,131.6,101.754,26.4317
2019-07-03T07:45:00Z,PWC,6.68,NA,131.6,101.741,26.3627
2019-07-03T08:00:00Z,PWC,6.57,NA,131.5,101.732,26.3193
2019-07-03T08:15:00Z,PWC,6.59,NA,131.4,101.712,26.296
2019-07-03T08:30:00Z,PWC,6.57,NA,131.6,101.709,26.23
2019-07-03T08:45:00Z,PWC,6.46,NA,131.3,101.697,26.1577
2019-07-03T09:00:00Z,PWC,6.49,NA,132.9,101.677,26.1243
2019-07-03T09:15:00Z,PWC,6.55,NA,131,101.645,26.0653
2019-07-03T09:30:00Z,PWC,6.51,NA,130.9,101.645,26.032
2019-07-03T09:45:00Z,PWC,6.49,NA,130.8,101.664,26.0187
2019-07-03T10:00:00Z,PWC,6.44,NA,130.8,101.632,25.9663
2019-07-03T10:15:00Z,PWC,6.49,NA,131,101.652,25.933
2019-07-03T10:30:00Z,PWC,6.47,NA,130.9,101.639,25.864
2019-07-03T10:45:00Z,PWC,6.41,NA,130.6,101.668,25.8373
2019-07-03T11:00:00Z,PWC,6.31,NA,130.6,101.703,25.765
2019-07-03T11:15:00Z,PWC,6.42,NA,130.3,101.732,25.7317
2019-07-03T11:30:00Z,PWC,6.36,NA,130.4,101.749,25.6693
2019-07-03T11:45:00Z,PWC,6.34,NA,130.4,101.739,25.646
2019-07-03T12:00:00Z,PWC,6.37,NA,130.1,101.739,25.6193
2019-07-03T12:15:00Z,PWC,6.39,NA,130.1,101.765,25.5603
2019-07-03T12:30:00Z,PWC,6.33,NA,129.9,101.765,25.5337
2019-07-03T12:45:00Z,PWC,6.28,NA,130.1,101.794,25.5237
2019-07-03T13:00:00Z,PWC,6.25,NA,129.9,101.781,25.475
2019-07-03T13:15:00Z,PWC,6.27,NA,129.9,101.791,25.4683
2019-07-03T13:30:00Z,PWC,6.26,NA,130.2,101.81,25.4717
2019-07-03T13:45:00Z,PWC,6.11,NA,130.4,101.81,25.455
2019-07-03T14:00:00Z,PWC,6.04,NA,129.8,101.82,25.4517
2019-07-03T14:15:00Z,PWC,6.06,NA,130.2,101.82,25.445
2019-07-03T14:30:00Z,PWC,5.99,NA,130.2,101.83,25.4617
2019-07-03T14:45:00Z,PWC,6.09,NA,130.2,101.83,25.475
2019-07-03T15:00:00Z,PWC,6.09,NA,130.1,101.82,25.5017
2019-07-03T15:15:00Z,PWC,6.05,NA,130.5,101.823,25.5737
2019-07-03T15:30:00Z,PWC,6.13,NA,130.9,101.842,25.597
2019-07-03T15:45:00Z,PWC,6.01,NA,131.3,101.845,25.6793
2019-07-03T16:00:00Z,PWC,6.27,NA,131.5,101.848,25.765
2019-07-03T16:15:00Z,PWC,6.2,NA,131.2,101.848,25.795
2019-07-03T16:30:00Z,PWC,6.31,NA,130.6,101.842,25.924
2019-07-03T16:45:00Z,PWC,6.14,NA,131,101.845,26.003
2019-07-03T17:00:00Z,PWC,6.17,NA,131,101.835,25.9863
2019-07-03T17:15:00Z,PWC,6.19,NA,130.9,101.835,26.013
2019-07-03T17:30:00Z,PWC,6.11,NA,130.8,101.832,26.1443
2019-07-03T17:45:00Z,PWC,6.17,NA,130.5,101.832,26.191
2019-07-03T18:00:00Z,PWC,6.07,NA,130.9,101.828,26.3693
2019-07-03T18:15:00Z,PWC,6.22,NA,131,101.825,26.5607
2019-07-03T18:30:00Z,PWC,6.2,NA,131.4,101.802,26.7723
2019-07-03T18:45:00Z,PWC,6.46,NA,131.6,101.786,26.8917
2019-07-03T19:00:00Z,PWC,6.17,NA,131.4,101.76,26.9607
2019-07-03T19:15:00Z,PWC,6.21,NA,132.7,101.737,27.126
2019-07-03T19:30:00Z,PWC,6.5,NA,133.5,101.705,27.3377
2019-07-03T19:45:00Z,PWC,6.64,NA,133.7,101.698,27.4237
2019-07-03T20:00:00Z,PWC,6.35,NA,134.1,101.669,27.705
2019-07-03T20:15:00Z,PWC,6.52,NA,134,101.675,27.864
2019-07-03T20:30:00Z,PWC,6.52,NA,133.5,101.682,27.841
2019-07-03T20:45:00Z,PWC,6.46,NA,133.7,101.669,27.95
2019-07-03T21:00:00Z,PWC,6.69,NA,134,101.672,28.0593
2019-07-03T21:15:00Z,PWC,6.58,NA,134.9,101.643,28.066
2019-07-03T21:30:00Z,PWC,6.62,NA,135.5,101.649,28.1683
2019-07-03T21:45:00Z,PWC,6.61,NA,135.7,101.627,28.1457
2019-07-03T22:00:00Z,PWC,6.73,NA,136.5,101.601,28.2317
2019-07-03T22:15:00Z,PWC,6.69,NA,136.4,101.582,28.2417
2019-07-03T22:30:00Z,PWC,6.89,NA,137.7,101.569,28.4473
2019-07-03T22:45:00Z,PWC,6.7,NA,138,101.565,28.61
2019-07-03T23:00:00Z,PWC,7,NA,137.4,101.552,28.726
2019-07-03T23:15:00Z,PWC,7.23,NA,137.7,101.52,28.7363
2019-07-03T23:30:00Z,PWC,7.07,NA,138.1,101.533,28.726
2019-07-03T23:45:00Z,PWC,7.22,NA,137.5,101.53,28.7063
2019-07-04T00:00:00Z,PWC,7.39,NA,137.6,101.527,28.66
2019-07-04T00:15:00Z,PWC,7.44,NA,137.8,101.559,28.6997
2019-07-04T00:30:00Z,PWC,7.27,NA,137.7,101.591,28.527
2019-07-04T00:45:00Z,PWC,7.26,NA,137.5,101.62,28.4703
2019-07-04T01:00:00Z,PWC,7.07,NA,137.9,101.636,28.4507
2019-07-04T01:15:00Z,PWC,7.19,NA,137.5,101.633,28.358
2019-07-04T01:30:00Z,PWC,7.23,NA,137.5,101.659,28.2817
2019-07-04T01:45:00Z,PWC,7.11,NA,137.8,101.675,28.2023
2019-07-04T02:00:00Z,PWC,7.29,NA,136.7,101.682,28.106
2019-07-04T02:15:00Z,PWC,7.23,NA,137.3,101.688,28.02
2019-07-04T02:30:00Z,PWC,7.1,NA,137.3,101.698,27.9667
2019-07-04T02:45:00Z,PWC,7.09,NA,136.6,101.724,27.874
2019-07-04T03:00:00Z,PWC,7.11,NA,137,101.759,27.7943
2019-07-04T03:15:00Z,PWC,7.25,NA,136.5,101.795,27.725
2019-07-04T03:30:00Z,PWC,7.15,NA,136.3,101.814,27.6883
2019-07-04T03:45:00Z,PWC,7.12,NA,136.7,101.83,27.6223
2019-07-04T04:00:00Z,PWC,7,NA,136,101.84,27.589
2019-07-04T04:15:00Z,PWC,6.95,NA,136,101.827,27.5163
2019-07-04T04:30:00Z,PWC,6.88,NA,136.4,101.847,27.4763
2019-07-04T04:45:00Z,PWC,7,NA,136.1,101.814,27.4003
2019-07-04T05:00:00Z,PWC,6.94,NA,136.1,101.831,27.3343
2019-07-04T05:15:00Z,PWC,6.86,NA,135.9,101.811,27.301
2019-07-04T05:30:00Z,PWC,6.89,NA,135.7,101.818,27.2417
2019-07-04T05:45:00Z,PWC,6.93,NA,135.6,101.798,27.2017
2019-07-04T06:00:00Z,PWC,6.92,NA,135.6,101.824,27.1293
2019-07-04T06:15:00Z,PWC,6.79,NA,135.7,101.844,27.0927
2019-07-04T06:30:00Z,PWC,6.8,NA,135.8,101.811,27.0333
2019-07-04T06:45:00Z,PWC,6.65,NA,135.7,101.811,27.0067
2019-07-04T07:00:00Z,PWC,6.69,NA,135.7,101.808,26.924
2019-07-04T07:15:00Z,PWC,6.68,NA,135.4,101.808,26.9073
2019-07-04T07:30:00Z,PWC,6.65,NA,135.4,101.818,26.894
2019-07-04T07:45:00Z,PWC,6.59,NA,135.5,101.786,26.8217
2019-07-04T08:00:00Z,PWC,6.54,NA,135.3,101.776,26.7883
2019-07-04T08:15:00Z,PWC,6.55,NA,135.4,101.792,26.7423
2019-07-04T08:30:00Z,PWC,6.46,NA,135.3,101.773,26.709
2019-07-04T08:45:00Z,PWC,6.55,NA,135.2,101.763,26.699
2019-07-04T09:00:00Z,PWC,6.47,NA,135.2,101.751,26.6467
2019-07-04T09:15:00Z,PWC,6.5,NA,135.1,101.76,26.61
2019-07-04T09:30:00Z,PWC,6.47,NA,134.8,101.786,26.5507
2019-07-04T09:45:00Z,PWC,6.43,NA,135,101.767,26.5173
2019-07-04T10:00:00Z,PWC,6.45,NA,134.8,101.783,26.4517
2019-07-04T10:15:00Z,PWC,6.39,NA,134.8,101.802,26.4283
2019-07-04T10:30:00Z,PWC,6.31,NA,134.7,101.812,26.4083
2019-07-04T10:45:00Z,PWC,6.35,NA,134.7,101.819,26.3493
2019-07-04T11:00:00Z,PWC,6.33,NA,134.9,101.838,26.316
2019-07-04T11:15:00Z,PWC,6.32,NA,134,101.857,26.2793
2019-07-04T11:30:00Z,PWC,6.23,NA,134.3,101.874,26.22
2019-07-04T11:45:00Z,PWC,6.24,NA,134.3,101.874,26.21
2019-07-04T12:00:00Z,PWC,6.22,NA,134.1,101.912,26.1967
2019-07-04T12:15:00Z,PWC,6.2,NA,134.2,101.932,26.1967
2019-07-04T12:30:00Z,PWC,6.13,NA,134.2,101.948,26.151
2019-07-04T12:45:00Z,PWC,6.13,NA,134.1,101.967,26.141
2019-07-04T13:00:00Z,PWC,6.15,NA,134.4,101.967,26.131
2019-07-04T13:15:00Z,PWC,6.08,NA,134.4,101.977,26.1177
2019-07-04T13:30:00Z,PWC,6.03,NA,134.3,101.977,26.1243
2019-07-04T13:45:00Z,PWC,5.98,NA,134.4,101.986,26.1377
2019-07-04T14:00:00Z,PWC,5.89,NA,134.5,101.996,26.1577
2019-07-04T14:15:00Z,PWC,5.88,NA,134.7,102.009,26.2133
2019-07-04T14:30:00Z,PWC,6.06,NA,134.7,102.019,26.25
2019-07-04T14:45:00Z,PWC,6.25,NA,134,102.028,26.2767
2019-07-04T15:00:00Z,PWC,5.99,NA,134.3,102.012,26.3327
2019-07-04T15:15:00Z,PWC,5.92,NA,134.7,102.031,26.3393
2019-07-04T15:30:00Z,PWC,5.76,NA,135,102.012,26.3727
2019-07-04T15:45:00Z,PWC,5.92,NA,135.3,102.044,26.445
2019-07-04T16:00:00Z,PWC,5.94,NA,134.1,102.054,26.485
2019-07-04T16:15:00Z,PWC,6.08,NA,133.8,102.067,26.5473
2019-07-04T16:30:00Z,PWC,6.19,NA,132.5,102.07,26.6567
2019-07-04T16:45:00Z,PWC,6.01,NA,132,102.066,26.8283
2019-07-04T17:00:00Z,PWC,5.94,NA,136.1,102.06,26.9973
2019-07-04T17:15:00Z,PWC,5.77,NA,136.9,102.047,27.126
2019-07-04T17:30:00Z,PWC,5.76,NA,137.9,102.053,27.291
2019-07-04T17:45:00Z,PWC,5.94,NA,137.4,102.059,27.483
2019-07-04T18:00:00Z,PWC,6.16,NA,136.5,102.05,27.5097
2019-07-04T18:15:00Z,PWC,5.97,NA,137.1,102.03,27.573
2019-07-04T18:30:00Z,PWC,5.77,NA,135.1,101.992,27.593
2019-07-04T18:45:00Z,PWC,6.05,NA,136.1,101.95,27.7717
2019-07-04T19:00:00Z,PWC,6.86,NA,136.4,101.953,27.8477
2019-07-04T19:15:00Z,PWC,6.1,NA,137.9,101.959,28.0867
2019-07-04T19:30:00Z,PWC,6.35,NA,139.1,101.933,28.66
2019-07-04T19:45:00Z,PWC,6.19,NA,137.1,101.878,28.454
2019-07-04T20:00:00Z,PWC,6.31,NA,138.4,101.849,28.6463
2019-07-04T20:15:00Z,PWC,6.63,NA,136.7,101.872,28.417
2019-07-04T20:30:00Z,PWC,6.95,NA,136.7,101.862,28.5037
2019-07-04T20:45:00Z,PWC,6.67,NA,137.2,101.875,28.3147
2019-07-04T21:00:00Z,PWC,6.53,NA,138,101.888,28.404
2019-07-04T21:15:00Z,PWC,6.49,NA,139.1,101.914,28.6533
2019-07-04T21:30:00Z,PWC,6.58,NA,139.3,101.943,28.62
2019-07-04T21:45:00Z,PWC,6.71,NA,139.2,101.946,28.6563
2019-07-04T22:00:00Z,PWC,6.83,NA,139.5,101.952,28.6633
2019-07-04T22:15:00Z,PWC,6.7,NA,139.6,101.93,28.5203
2019-07-04T22:30:00Z,PWC,6.71,NA,139.5,101.956,28.4207
2019-07-04T22:45:00Z,PWC,6.67,NA,139.9,101.972,28.358
2019-07-04T23:00:00Z,PWC,6.48,NA,139.5,102.036,28.215
2019-07-04T23:15:00Z,PWC,6.92,NA,139,102.062,28.119
2019-07-04T23:30:00Z,PWC,6.95,NA,138.7,102.04,28.046
2019-07-04T23:45:00Z,PWC,7.13,NA,138.4,102.114,27.9667
2019-07-05T00:00:00Z,PWC,6.94,NA,138.7,102.149,27.8807
2019-07-05T00:15:00Z,PWC,7.12,NA,137.6,102.175,27.8043
2019-07-05T00:30:00Z,PWC,7.38,NA,136.6,102.233,27.7677
2019-07-05T00:45:00Z,PWC,7.49,NA,137.1,102.249,27.6917
2019-07-05T01:00:00Z,PWC,7.38,NA,137.9,102.275,27.6057
2019-07-05T01:15:00Z,PWC,7.25,NA,137.9,102.253,27.5297
2019-07-05T01:30:00Z,PWC,7.15,NA,138.3,102.262,27.4797
2019-07-05T01:45:00Z,PWC,7.04,NA,137.1,102.249,27.4037
2019-07-05T02:00:00Z,PWC,7.02,NA,136.7,102.217,27.3277
2019-07-05T02:15:00Z,PWC,7.03,NA,137,102.217,27.281
2019-07-05T02:30:00Z,PWC,6.97,NA,136.5,102.205,27.195
2019-07-05T02:45:00Z,PWC,6.95,NA,136.6,102.24,27.1193
2019-07-05T03:00:00Z,PWC,6.98,NA,136.7,102.25,27.0827
2019-07-05T03:15:00Z,PWC,6.86,NA,136.5,102.256,27.0067
2019-07-05T03:30:00Z,PWC,6.89,NA,136.2,102.253,26.9307
2019-07-05T03:45:00Z,PWC,6.97,NA,136.4,102.263,26.894
2019-07-05T04:00:00Z,PWC,6.98,NA,136,102.26,26.8283
2019-07-05T04:15:00Z,PWC,7.01,NA,135.8,102.308,26.8083
2019-07-05T04:30:00Z,PWC,7.05,NA,135.6,102.308,26.775
2019-07-05T04:45:00Z,PWC,6.96,NA,135.6,102.315,26.7157
2019-07-05T05:00:00Z,PWC,6.97,NA,137.1,102.315,26.689
2019-07-05T05:15:00Z,PWC,6.92,NA,135.4,102.311,26.6433
2019-07-05T05:30:00Z,PWC,6.91,NA,135.4,102.282,26.6167
2019-07-05T05:45:00Z,PWC,6.85,NA,135.4,102.308,26.5573
2019-07-05T06:00:00Z,PWC,6.83,NA,135.4,102.347,26.5307
2019-07-05T06:15:00Z,PWC,6.79,NA,135.4,102.366,26.504
2019-07-05T06:30:00Z,PWC,6.77,NA,135.5,102.353,26.4417
2019-07-05T06:45:00Z,PWC,6.73,NA,135.5,102.344,26.4217
2019-07-05T07:00:00Z,PWC,6.72,NA,135.5,102.36,26.3627
2019-07-05T07:15:00Z,PWC,6.62,NA,135.2,102.37,26.336
2019-07-05T07:30:00Z,PWC,6.65,NA,135.2,102.379,26.3193
2019-07-05T07:45:00Z,PWC,6.59,NA,135.2,102.399,26.3093
2019-07-05T08:00:00Z,PWC,6.55,NA,135.3,102.396,26.26
2019-07-05T08:15:00Z,PWC,6.49,NA,135.4,102.405,26.25
2019-07-05T08:30:00Z,PWC,6.42,NA,135.6,102.396,26.2333
2019-07-05T08:45:00Z,PWC,6.39,NA,135.5,102.405,26.2167
2019-07-05T09:00:00Z,PWC,6.31,NA,135.5,102.383,26.171
2019-07-05T09:15:00Z,PWC,6.26,NA,135.3,102.392,26.1443
2019-07-05T09:30:00Z,PWC,6.16,NA,135.3,102.383,26.1243
2019-07-05T09:45:00Z,PWC,6.28,NA,135.4,102.389,26.062
2019-07-05T10:00:00Z,PWC,6.2,NA,135.5,102.399,26.0453
2019-07-05T10:15:00Z,PWC,6.11,NA,135.3,102.428,26.0353
2019-07-05T10:30:00Z,PWC,6.06,NA,135.3,102.428,26.0187
2019-07-05T10:45:00Z,PWC,6.04,NA,135.2,102.454,25.9663
2019-07-05T11:00:00Z,PWC,6.05,NA,135.2,102.464,25.9497
2019-07-05T11:15:00Z,PWC,6.02,NA,135.2,102.454,25.933
2019-07-05T11:30:00Z,PWC,5.93,NA,135.1,102.451,25.864
2019-07-05T11:45:00Z,PWC,5.9,NA,135.2,102.47,25.8507
2019-07-05T12:00:00Z,PWC,5.88,NA,135.1,102.47,25.8373
2019-07-05T12:15:00Z,PWC,5.86,NA,135.1,102.48,25.824
2019-07-05T12:30:00Z,PWC,5.84,NA,134.9,102.489,25.814
2019-07-05T12:45:00Z,PWC,5.83,NA,135,102.496,25.7783
2019-07-05T13:00:00Z,PWC,5.82,NA,134.9,102.477,25.765
2019-07-05T13:15:00Z,PWC,5.78,NA,135,102.496,25.755
2019-07-05T13:30:00Z,PWC,5.74,NA,135,102.515,25.755
2019-07-05T13:45:00Z,PWC,5.73,NA,135,102.525,25.7517
2019-07-05T14:00:00Z,PWC,5.4,NA,135.1,102.544,25.7517
2019-07-05T14:15:00Z,PWC,5.55,NA,135.2,102.554,25.745
2019-07-05T14:30:00Z,PWC,5.59,NA,135.1,102.535,25.745
2019-07-05T14:45:00Z,PWC,5.74,NA,135,102.525,25.7517
2019-07-05T15:00:00Z,PWC,5.68,NA,134.8,102.515,25.7683
2019-07-05T15:15:00Z,PWC,5.61,NA,135.2,102.525,25.8017
2019-07-05T15:30:00Z,PWC,5.63,NA,134.9,102.512,25.9763
2019-07-05T15:45:00Z,PWC,5.72,NA,135,102.502,25.983
2019-07-05T16:00:00Z,PWC,5.81,NA,135.5,102.518,26.121
2019-07-05T16:15:00Z,PWC,5.94,NA,135.6,102.518,26.1777
2019-07-05T16:30:00Z,PWC,5.59,NA,135.7,102.528,26.1843
2019-07-05T16:45:00Z,PWC,5.61,NA,135.8,102.508,26.1977
2019-07-05T17:00:00Z,PWC,5.6,NA,136.7,102.502,26.2733
2019-07-05T17:15:00Z,PWC,5.64,NA,136.8,102.486,26.3693
2019-07-05T17:30:00Z,PWC,5.48,NA,136.6,102.447,26.3693
2019-07-05T17:45:00Z,PWC,5.66,NA,137,102.444,26.544
2019-07-05T18:00:00Z,PWC,5.66,NA,136.1,102.437,26.6333
2019-07-05T18:15:00Z,PWC,5.63,NA,136.6,102.424,26.8483
2019-07-05T18:30:00Z,PWC,5.88,NA,136.8,102.433,27.136
2019-07-05T18:45:00Z,PWC,5.94,NA,137.1,102.401,27.281
2019-07-05T19:00:00Z,PWC,6.11,NA,137.5,102.395,27.4037
2019-07-05T19:15:00Z,PWC,5.82,NA,138.2,102.369,27.5463
2019-07-05T19:30:00Z,PWC,5.83,NA,137.5,102.346,27.397
2019-07-05T19:45:00Z,PWC,6.47,NA,138,102.324,27.3677
2019-07-05T20:00:00Z,PWC,5.99,NA,139.7,102.298,27.437
2019-07-05T20:15:00Z,PWC,5.86,NA,138.8,102.295,27.3243
2019-07-05T20:30:00Z,PWC,5.47,NA,139.8,102.266,27.331
2019-07-05T20:45:00Z,PWC,5.48,NA,139.5,102.266,27.351
2019-07-05T21:00:00Z,PWC,5.76,NA,139.2,102.259,27.4337
2019-07-05T21:15:00Z,PWC,5.67,NA,139.5,102.253,27.4897
2019-07-05T21:30:00Z,PWC,5.54,NA,140.2,102.227,27.5723
2019-07-05T21:45:00Z,PWC,5.52,NA,140.7,102.207,27.5923
2019-07-05T22:00:00Z,PWC,5.57,NA,140.7,102.182,27.6583
2019-07-05T22:15:00Z,PWC,5.6,NA,140.2,102.175,27.731
2019-07-05T22:30:00Z,PWC,5.79,NA,139.9,102.165,27.751
2019-07-05T22:45:00Z,PWC,5.9,NA,139.9,102.149,27.8373
2019-07-05T23:00:00Z,PWC,5.78,NA,140.6,102.152,27.8667
2019-07-05T23:15:00Z,PWC,6.15,NA,139.5,102.165,27.741
2019-07-05T23:30:00Z,PWC,6.28,NA,140.1,102.172,27.685
2019-07-05T23:45:00Z,PWC,7.01,NA,140.3,102.188,27.874
2019-07-06T00:00:00Z,PWC,6.5,NA,140,102.214,27.781
2019-07-06T00:15:00Z,PWC,7.55,NA,140.2,102.272,27.861
2019-07-06T00:30:00Z,PWC,7.59,NA,139.9,102.262,27.821
2019-07-06T00:45:00Z,PWC,7.58,NA,139.6,102.278,27.715
2019-07-06T01:00:00Z,PWC,7.5,NA,139.5,102.249,27.6483
2019-07-06T01:15:00Z,PWC,7.51,NA,139.7,102.246,27.5823
2019-07-06T01:30:00Z,PWC,7.46,NA,139.7,102.243,27.5197
