DateTime_UTC,site,DO_mgL,SpecCond_uScm,WaterPres_kPa,WaterTemp_C,WaterTemp2_C
2019-03-10T14:00:00Z,WB,11.45,69.4,101.89,8.74,NA
2019-03-10T14:15:00Z,WB,11.49,69.5,101.893,8.80633,NA
2019-03-10T14:30:00Z,WB,11.49,69.6,101.903,8.84967,NA
2019-03-10T14:45:00Z,WB,11.51,69.6,101.906,8.92967,NA
2019-03-10T15:00:00Z,WB,11.56,69.7,101.896,8.96633,NA
2019-03-10T15:15:00Z,WB,11.58,69.8,101.879,9.03933,NA
2019-03-10T15:30:00Z,WB,11.66,69.9,101.879,9.08267,NA
2019-03-10T15:45:00Z,WB,11.7,70,101.892,9.149,NA
2019-03-10T16:00:00Z,WB,11.71,70.1,101.872,9.209,NA
2019-03-10T16:15:00Z,WB,11.74,70.3,101.855,9.312,NA
2019-03-10T16:30:00Z,WB,11.82,70.5,101.848,9.415,NA
2019-03-10T16:45:00Z,WB,11.87,70.6,101.831,9.52767,NA
2019-03-10T17:00:00Z,WB,11.89,70.7,101.814,9.63067,NA
2019-03-10T17:15:00Z,WB,11.94,70.9,101.787,9.73033,NA
2019-03-10T17:30:00Z,WB,11.98,71,101.77,9.80967,NA
2019-03-10T17:45:00Z,WB,12.03,71.2,101.763,9.90267,NA
2019-03-10T18:00:00Z,WB,12.04,71.4,101.756,9.97533,NA
2019-03-10T18:15:00Z,WB,12.07,71.6,101.759,10.0917,NA
2019-03-10T18:30:00Z,WB,12.15,71.7,101.752,10.2043,NA
2019-03-10T18:45:00Z,WB,12.2,71.9,101.716,10.277,NA
2019-03-10T19:00:00Z,WB,12.18,72,101.709,10.383,NA
2019-03-10T19:15:00Z,WB,12.2,72.3,101.692,10.5023,NA
2019-03-10T19:30:00Z,WB,12.24,72.4,101.704,10.605,NA
2019-03-10T19:45:00Z,WB,12.21,72.6,101.717,10.691,NA
2019-03-10T20:00:00Z,WB,12.18,72.8,101.697,10.7477,NA
2019-03-10T20:15:00Z,WB,12.21,72.8,101.7,10.8337,NA
2019-03-10T20:30:00Z,WB,12.22,73,101.703,10.9093,NA
2019-03-10T20:45:00Z,WB,12.22,73.1,101.706,10.9887,NA
2019-03-10T21:00:00Z,WB,12.22,73.3,101.709,11.0613,NA
2019-03-10T21:15:00Z,WB,12.2,73.3,101.722,11.1603,NA
2019-03-10T21:30:00Z,WB,12.22,73.4,101.702,11.197,NA
2019-03-10T21:45:00Z,WB,12.2,73.6,101.685,11.2663,NA
2019-03-10T22:00:00Z,WB,12.16,73.8,101.665,11.2963,NA
2019-03-10T22:15:00Z,WB,12.13,73.9,101.668,11.3353,NA
2019-03-10T22:30:00Z,WB,12.1,73.9,101.678,11.3487,NA
2019-03-10T22:45:00Z,WB,12.04,74,101.721,11.4013,NA
2019-03-10T23:00:00Z,WB,11.98,74.1,101.731,11.4213,NA
2019-03-10T23:15:00Z,WB,11.92,74.1,101.741,11.4413,NA
2019-03-10T23:30:00Z,WB,11.86,74.2,101.754,11.4903,NA
2019-03-10T23:45:00Z,WB,11.83,74.4,101.754,11.5103,NA
2019-03-11T00:00:00Z,WB,11.75,74.5,101.774,11.5137,NA
2019-03-11T00:15:00Z,WB,11.69,74.6,101.806,11.5627,NA
2019-03-11T00:30:00Z,WB,11.64,74.6,101.816,11.5727,NA
2019-03-11T00:45:00Z,WB,11.59,74.7,101.826,11.5727,NA
2019-03-11T01:00:00Z,WB,11.53,74.7,101.836,11.5727,NA
2019-03-11T01:15:00Z,WB,11.44,74.7,101.816,11.576,NA
2019-03-11T01:30:00Z,WB,11.38,74.8,101.836,11.576,NA
2019-03-11T01:45:00Z,WB,11.32,75,101.866,11.5727,NA
2019-03-11T02:00:00Z,WB,11.26,75,101.886,11.5693,NA
2019-03-11T02:15:00Z,WB,11.21,75,101.896,11.5593,NA
2019-03-11T02:30:00Z,WB,11.14,75,101.926,11.5527,NA
2019-03-11T02:45:00Z,WB,11.09,75,101.926,11.5393,NA
2019-03-11T03:00:00Z,WB,11.05,75,101.916,11.536,NA
2019-03-11T03:15:00Z,WB,10.99,74.9,101.913,11.4937,NA
2019-03-11T03:30:00Z,WB,10.95,74.9,101.903,11.4703,NA
2019-03-11T03:45:00Z,WB,10.92,74.7,101.933,11.4603,NA
2019-03-11T04:00:00Z,WB,10.87,74.7,101.913,11.4403,NA
2019-03-11T04:15:00Z,WB,10.82,74.8,101.923,11.427,NA
2019-03-11T04:30:00Z,WB,10.8,74.6,101.92,11.368,NA
2019-03-11T04:45:00Z,WB,10.79,74.7,101.94,11.358,NA
2019-03-11T05:00:00Z,WB,10.76,74.5,101.93,11.3313,NA
2019-03-11T05:15:00Z,WB,10.73,74.5,101.94,11.308,NA
2019-03-11T05:30:00Z,WB,10.7,74.5,101.937,11.2553,NA
2019-03-11T05:45:00Z,WB,10.7,74.4,101.927,11.232,NA
2019-03-11T06:00:00Z,WB,10.68,74.4,101.967,11.2153,NA
2019-03-11T06:15:00Z,WB,10.64,74.3,101.944,11.163,NA
2019-03-11T06:30:00Z,WB,10.64,74.2,101.994,11.143,NA
2019-03-11T06:45:00Z,WB,10.62,74.2,101.984,11.133,NA
2019-03-11T07:00:00Z,WB,10.6,74.3,101.964,11.133,NA
2019-03-11T07:15:00Z,WB,10.6,74.2,101.974,11.113,NA
2019-03-11T07:30:00Z,WB,10.58,74.2,101.981,11.067,NA
2019-03-11T07:45:00Z,WB,10.55,74.2,101.961,11.047,NA
2019-03-11T08:00:00Z,WB,10.56,74.2,101.961,11.027,NA
2019-03-11T08:15:00Z,WB,10.55,74.3,101.971,11.0203,NA
2019-03-11T08:30:00Z,WB,10.56,74.3,101.948,10.9747,NA
2019-03-11T08:45:00Z,WB,10.54,74.3,101.968,10.9713,NA
2019-03-11T09:00:00Z,WB,10.53,74.3,101.988,10.9613,NA
2019-03-11T09:15:00Z,WB,10.52,74.3,101.988,10.9547,NA
2019-03-11T09:30:00Z,WB,10.52,74.3,102.018,10.9513,NA
2019-03-11T09:45:00Z,WB,10.52,74.4,102.027,10.9413,NA
2019-03-11T10:00:00Z,WB,10.51,74.4,102.057,10.928,NA
2019-03-11T10:15:00Z,WB,10.51,74.4,102.107,10.918,NA
2019-03-11T10:30:00Z,WB,10.51,74.4,102.124,10.8753,NA
2019-03-11T10:45:00Z,WB,10.51,74.5,102.134,10.8753,NA
2019-03-11T11:00:00Z,WB,10.52,74.4,102.154,10.862,NA
2019-03-11T11:15:00Z,WB,10.51,74.4,102.194,10.862,NA
2019-03-11T11:30:00Z,WB,10.52,74.5,102.184,10.862,NA
2019-03-11T11:45:00Z,WB,10.51,74.5,102.204,10.8487,NA
2019-03-11T12:00:00Z,WB,10.52,74.6,102.214,10.8487,NA
2019-03-11T12:15:00Z,WB,10.52,74.6,102.233,10.842,NA
2019-03-11T12:30:00Z,WB,10.54,74.6,102.224,10.842,NA
2019-03-11T12:45:00Z,WB,10.58,74.6,102.273,10.852,NA
2019-03-11T13:00:00Z,WB,10.61,74.6,102.263,10.8587,NA
2019-03-11T13:15:00Z,WB,10.67,74.6,102.263,10.8653,NA
2019-03-11T13:30:00Z,WB,10.7,74.7,102.293,10.8953,NA
2019-03-11T13:45:00Z,WB,10.77,74.8,102.286,10.948,NA
2019-03-11T14:00:00Z,WB,10.84,74.8,102.306,10.968,NA
2019-03-11T14:15:00Z,WB,10.91,74.8,102.306,10.9847,NA
2019-03-11T14:30:00Z,WB,10.94,74.9,102.286,11.0047,NA
2019-03-11T14:45:00Z,WB,10.97,75,102.299,11.077,NA
2019-03-11T15:00:00Z,WB,11,75.2,102.309,11.1403,NA
2019-03-11T15:15:00Z,WB,11.06,75.2,102.332,11.243,NA
2019-03-11T15:30:00Z,WB,11.11,75.6,102.335,11.3853,NA
2019-03-11T15:45:00Z,WB,11.14,75.7,102.301,11.5503,NA
2019-03-11T16:00:00Z,WB,11.28,75.7,102.281,11.567,NA
2019-03-11T16:15:00Z,WB,11.29,76.2,102.307,11.7583,NA
2019-03-11T16:30:00Z,WB,11.4,76.5,102.273,11.9497,NA
2019-03-11T16:45:00Z,WB,11.42,76.7,102.256,12.1187,NA
2019-03-11T17:00:00Z,WB,11.45,77,102.262,12.2867,NA
2019-03-11T17:15:00Z,WB,11.59,77.2,102.235,12.3657,NA
2019-03-11T17:30:00Z,WB,11.6,77.4,102.208,12.4813,NA
2019-03-11T17:45:00Z,WB,11.66,77.3,102.198,12.4747,NA
2019-03-11T18:00:00Z,WB,11.71,77.1,102.188,12.4313,NA
2019-03-11T18:15:00Z,WB,11.74,77.1,102.188,12.4147,NA
2019-03-11T18:30:00Z,WB,11.8,77.2,102.188,12.408,NA
2019-03-11T18:45:00Z,WB,11.83,77.2,102.208,12.4313,NA
2019-03-11T19:00:00Z,WB,11.85,77.3,102.201,12.4903,NA
2019-03-11T19:15:00Z,WB,11.89,77.4,102.191,12.5303,NA
2019-03-11T19:30:00Z,WB,11.92,77.5,102.144,12.5923,NA
2019-03-11T19:45:00Z,WB,11.91,77.7,102.147,12.6713,NA
2019-03-11T20:00:00Z,WB,11.91,77.7,102.107,12.6913,NA
2019-03-11T20:15:00Z,WB,11.91,77.7,102.1,12.74,NA
2019-03-11T20:30:00Z,WB,11.92,77.7,102.07,12.76,NA
2019-03-11T20:45:00Z,WB,11.94,77.7,102.03,12.7733,NA
2019-03-11T21:00:00Z,WB,11.93,77.8,102.004,12.829,NA
2019-03-11T21:15:00Z,WB,11.92,77.8,102.014,12.839,NA
2019-03-11T21:30:00Z,WB,11.88,77.9,102.043,12.8323,NA
2019-03-11T21:45:00Z,WB,11.82,78,101.984,12.8257,NA
2019-03-11T22:00:00Z,WB,11.73,78,101.974,12.8323,NA
2019-03-11T22:15:00Z,WB,11.69,78.1,101.984,12.8357,NA
2019-03-11T22:30:00Z,WB,11.64,78.1,102.004,12.839,NA
2019-03-11T22:45:00Z,WB,11.59,78.1,101.954,12.849,NA
2019-03-11T23:00:00Z,WB,11.57,78.1,101.967,12.881,NA
2019-03-11T23:15:00Z,WB,11.53,78.1,101.967,12.8843,NA
2019-03-11T23:30:00Z,WB,11.48,78.1,101.967,12.8843,NA
2019-03-11T23:45:00Z,WB,11.42,78.1,102.006,12.8743,NA
2019-03-12T00:00:00Z,WB,11.35,78.2,102.016,12.8677,NA
2019-03-12T00:15:00Z,WB,11.3,78.2,102.026,12.8577,NA
2019-03-12T00:30:00Z,WB,11.23,78.1,102.056,12.821,NA
2019-03-12T00:45:00Z,WB,11.19,78.2,102.033,12.7957,NA
2019-03-12T01:00:00Z,WB,11.12,78.2,102.023,12.779,NA
2019-03-12T01:15:00Z,WB,11.08,78.3,102.023,12.739,NA
2019-03-12T01:30:00Z,WB,11.05,78.1,102.011,12.68,NA
2019-03-12T01:45:00Z,WB,11,77.8,102.04,12.6,NA
2019-03-12T02:00:00Z,WB,10.96,78.1,102.057,12.558,NA
2019-03-12T02:15:00Z,WB,10.92,77.8,102.057,12.498,NA
2019-03-12T02:30:00Z,WB,10.88,77.6,102.074,12.3823,NA
2019-03-12T02:45:00Z,WB,10.86,77.7,102.074,12.369,NA
2019-03-12T03:00:00Z,WB,10.82,77.6,102.071,12.277,NA
2019-03-12T03:15:00Z,WB,10.8,77.4,102.069,12.1913,NA
2019-03-12T03:30:00Z,WB,10.79,77.4,102.049,12.1547,NA
2019-03-12T03:45:00Z,WB,10.77,77.2,102.056,12.0223,NA
2019-03-12T04:00:00Z,WB,10.74,77.2,102.053,11.9667,NA
2019-03-12T04:15:00Z,WB,10.72,77.1,102.053,11.9233,NA
2019-03-12T04:30:00Z,WB,10.69,76.9,102.07,11.8377,NA
2019-03-12T04:45:00Z,WB,10.68,76.9,102.067,11.7853,NA
2019-03-12T05:00:00Z,WB,10.67,76.5,102.067,11.7087,NA
2019-03-12T05:15:00Z,WB,10.63,76.6,102.094,11.6663,NA
2019-03-12T05:30:00Z,WB,10.6,76.4,102.081,11.5707,NA
2019-03-12T05:45:00Z,WB,10.6,76.5,102.091,11.5473,NA
2019-03-12T06:00:00Z,WB,10.58,76.3,102.078,11.4517,NA
2019-03-12T06:15:00Z,WB,10.57,76.3,102.108,11.425,NA
2019-03-12T06:30:00Z,WB,10.57,76.1,102.095,11.3493,NA
2019-03-12T06:45:00Z,WB,10.56,75.9,102.092,11.247,NA
2019-03-12T07:00:00Z,WB,10.57,76,102.112,11.2203,NA
2019-03-12T07:15:00Z,WB,10.59,75.7,102.099,11.098,NA
2019-03-12T07:30:00Z,WB,10.59,75.6,102.086,11.0187,NA
2019-03-12T07:45:00Z,WB,10.63,75.5,102.086,10.9387,NA
2019-03-12T08:00:00Z,WB,10.57,75.5,102.083,10.9263,NA
2019-03-12T08:15:00Z,WB,10.59,75.5,102.103,10.873,NA
2019-03-12T08:30:00Z,WB,10.58,75.5,102.1,10.8403,NA
2019-03-12T08:45:00Z,WB,10.59,75.5,102.117,10.7413,NA
2019-03-12T09:00:00Z,WB,10.58,75.3,102.117,10.6947,NA
2019-03-12T09:15:00Z,WB,10.61,75.2,102.144,10.612,NA
2019-03-12T09:30:00Z,WB,10.63,75,102.144,10.5553,NA
2019-03-12T09:45:00Z,WB,10.64,74.7,102.161,10.436,NA
2019-03-12T10:00:00Z,WB,10.65,75,102.198,10.4203,NA
2019-03-12T10:15:00Z,WB,10.7,74.8,102.208,10.3603,NA
2019-03-12T10:30:00Z,WB,10.72,74.7,102.235,10.2443,NA
2019-03-12T10:45:00Z,WB,10.71,74.3,102.252,10.1483,NA
2019-03-12T11:00:00Z,WB,10.74,74.6,102.281,10.155,NA
2019-03-12T11:15:00Z,WB,10.76,74.2,102.298,10.0323,NA
2019-03-12T11:30:00Z,WB,10.79,74.2,102.305,9.95633,NA
2019-03-12T11:45:00Z,WB,10.79,74.2,102.325,9.92967,NA
2019-03-12T12:00:00Z,WB,10.88,74.2,102.332,9.85033,NA
2019-03-12T12:15:00Z,WB,10.9,74.2,102.342,9.83367,NA
2019-03-12T12:30:00Z,WB,10.94,74,102.359,9.79433,NA
2019-03-12T12:45:00Z,WB,10.98,73.9,102.389,9.80433,NA
2019-03-12T13:00:00Z,WB,11.03,73.9,102.409,9.791,NA
2019-03-12T13:15:00Z,WB,11.08,73.9,102.449,9.78767,NA
2019-03-12T13:30:00Z,WB,11.05,74,102.485,9.82167,NA
2019-03-12T13:45:00Z,WB,11.08,74,102.476,9.82833,NA
2019-03-12T14:00:00Z,WB,11.08,74.1,102.495,9.88833,NA
2019-03-12T14:15:00Z,WB,11.1,74,102.515,9.87167,NA
2019-03-12T14:30:00Z,WB,11.14,74.3,102.478,10.021,NA
2019-03-12T14:45:00Z,WB,11.15,74.5,102.469,10.0843,NA
2019-03-12T15:00:00Z,WB,11.23,74.5,102.462,10.1803,NA
2019-03-12T15:15:00Z,WB,11.39,74.6,102.442,10.217,NA
2019-03-12T15:30:00Z,WB,11.51,74.9,102.438,10.419,NA
2019-03-12T15:45:00Z,WB,11.57,75.1,102.441,10.5183,NA
2019-03-12T16:00:00Z,WB,11.69,75.1,102.441,10.5083,NA
2019-03-12T16:15:00Z,WB,11.73,75.6,102.427,10.707,NA
2019-03-12T16:30:00Z,WB,11.77,75.8,102.41,10.836,NA
2019-03-12T16:45:00Z,WB,11.82,75.8,102.393,10.952,NA
2019-03-12T17:00:00Z,WB,11.96,76.1,102.386,11.038,NA
2019-03-12T17:15:00Z,WB,12.03,76,102.366,10.9947,NA
2019-03-12T17:30:00Z,WB,12.08,76.1,102.369,11.1003,NA
2019-03-12T17:45:00Z,WB,12.13,76.3,102.332,11.193,NA
2019-03-12T18:00:00Z,WB,12.2,76.5,102.315,11.2953,NA
2019-03-12T18:15:00Z,WB,12.32,76.7,102.298,11.4147,NA
2019-03-12T18:30:00Z,WB,12.36,77.1,102.251,11.547,NA
2019-03-12T18:45:00Z,WB,12.4,77.3,102.247,11.735,NA
2019-03-12T19:00:00Z,WB,12.43,77.3,102.237,11.7017,NA
2019-03-12T19:15:00Z,WB,12.45,77.2,102.237,11.715,NA
2019-03-12T19:30:00Z,WB,12.46,77,102.207,11.7117,NA
2019-03-12T19:45:00Z,WB,12.46,77.1,102.177,11.6983,NA
2019-03-12T20:00:00Z,WB,12.53,76.9,102.177,11.6717,NA
2019-03-12T20:15:00Z,WB,12.56,77,102.19,11.7707,NA
2019-03-12T20:30:00Z,WB,12.61,77.1,102.18,11.7873,NA
2019-03-12T20:45:00Z,WB,12.57,77,102.18,11.7707,NA
2019-03-12T21:00:00Z,WB,12.56,77.2,102.18,11.814,NA
2019-03-12T21:15:00Z,WB,12.57,77.1,102.153,11.8463,NA
2019-03-12T21:30:00Z,WB,12.54,77.3,102.183,11.8497,NA
2019-03-12T21:45:00Z,WB,12.49,77.4,102.206,11.9287,NA
2019-03-12T22:00:00Z,WB,12.48,77.5,102.206,11.9153,NA
2019-03-12T22:15:00Z,WB,12.41,77.5,102.206,11.9253,NA
2019-03-12T22:30:00Z,WB,12.37,77.5,102.196,11.912,NA
2019-03-12T22:45:00Z,WB,12.34,77.7,102.236,11.9353,NA
2019-03-12T23:00:00Z,WB,12.32,77.7,102.236,11.9253,NA
2019-03-12T23:15:00Z,WB,12.28,77.7,102.239,11.9577,NA
2019-03-12T23:30:00Z,WB,12.24,77.7,102.239,11.9177,NA
2019-03-12T23:45:00Z,WB,12.17,77.7,102.276,11.8653,NA
2019-03-13T00:00:00Z,WB,12.14,77.7,102.286,11.8153,NA
2019-03-13T00:15:00Z,WB,12.11,77.7,102.296,11.772,NA
2019-03-13T00:30:00Z,WB,12.08,77.7,102.316,11.7353,NA
2019-03-13T00:45:00Z,WB,12.1,77.5,102.333,11.6397,NA
2019-03-13T01:00:00Z,WB,12.03,77.5,102.313,11.5963,NA
2019-03-13T01:15:00Z,WB,12.03,77.5,102.34,11.5107,NA
2019-03-13T01:30:00Z,WB,11.98,77.5,102.33,11.474,NA
2019-03-13T01:45:00Z,WB,11.94,77.5,102.357,11.3817,NA
2019-03-13T02:00:00Z,WB,11.89,77.4,102.367,11.3417,NA
2019-03-13T02:15:00Z,WB,11.82,77,102.383,11.2093,NA
2019-03-13T02:30:00Z,WB,11.8,77.3,102.381,11.1603,NA
2019-03-13T02:45:00Z,WB,11.77,77.4,102.378,11.068,NA
2019-03-13T03:00:00Z,WB,11.71,77.3,102.407,11.0147,NA
2019-03-13T03:15:00Z,WB,11.67,77,102.395,10.9187,NA
2019-03-13T03:30:00Z,WB,11.6,77.3,102.385,10.9153,NA
2019-03-13T03:45:00Z,WB,11.58,76.8,102.362,10.783,NA
2019-03-13T04:00:00Z,WB,11.56,77.1,102.359,10.7203,NA
2019-03-13T04:15:00Z,WB,11.54,76.8,102.386,10.5947,NA
2019-03-13T04:30:00Z,WB,11.51,76.4,102.373,10.4687,NA
2019-03-13T04:45:00Z,WB,11.46,76.6,102.353,10.462,NA
2019-03-13T05:00:00Z,WB,11.46,76.2,102.347,10.287,NA
2019-03-13T05:15:00Z,WB,11.44,76.3,102.317,10.2703,NA
2019-03-13T05:30:00Z,WB,11.39,76.2,102.324,10.1943,NA
2019-03-13T05:45:00Z,WB,11.37,76,102.344,10.131,NA
2019-03-13T06:00:00Z,WB,11.36,75.8,102.328,10.0023,NA
2019-03-13T06:15:00Z,WB,11.39,75.5,102.335,9.843,NA
2019-03-13T06:30:00Z,WB,11.37,75.5,102.332,9.77033,NA
2019-03-13T06:45:00Z,WB,11.35,75.3,102.332,9.73033,NA
2019-03-13T07:00:00Z,WB,11.34,74.8,102.306,9.515,NA
2019-03-13T07:15:00Z,WB,11.33,75.2,102.316,9.54833,NA
2019-03-13T07:30:00Z,WB,11.34,75.1,102.303,9.452,NA
2019-03-13T07:45:00Z,WB,11.34,74.9,102.29,9.366,NA
2019-03-13T08:00:00Z,WB,11.33,74.7,102.278,9.25633,NA
2019-03-13T08:15:00Z,WB,11.33,74.6,102.255,9.17367,NA
2019-03-13T08:30:00Z,WB,11.31,74.2,102.265,9.097,NA
2019-03-13T08:45:00Z,WB,11.26,74.5,102.252,9.10067,NA
2019-03-13T09:00:00Z,WB,11.26,74.2,102.229,8.951,NA
2019-03-13T09:15:00Z,WB,11.3,73.9,102.236,8.845,NA
2019-03-13T09:30:00Z,WB,11.35,74.1,102.243,8.78867,NA
2019-03-13T09:45:00Z,WB,11.37,73.9,102.243,8.732,NA
2019-03-13T10:00:00Z,WB,11.39,73.9,102.28,8.66233,NA
2019-03-13T10:15:00Z,WB,11.41,73.6,102.297,8.556,NA
2019-03-13T10:30:00Z,WB,11.4,73.5,102.313,8.47633,NA
2019-03-13T10:45:00Z,WB,11.39,73.2,102.343,8.403,NA
2019-03-13T11:00:00Z,WB,11.4,73.3,102.35,8.35633,NA
2019-03-13T11:15:00Z,WB,11.45,72.9,102.357,8.21333,NA
2019-03-13T11:30:00Z,WB,11.47,73.1,102.347,8.24667,NA
2019-03-13T11:45:00Z,WB,11.49,73.1,102.357,8.22667,NA
2019-03-13T12:00:00Z,WB,11.48,73,102.344,8.17367,NA
2019-03-13T12:15:00Z,WB,11.52,72.9,102.361,8.10033,NA
2019-03-13T12:30:00Z,WB,11.52,72.7,102.371,8.08367,NA
2019-03-13T12:45:00Z,WB,11.6,72.8,102.351,8.11367,NA
2019-03-13T13:00:00Z,WB,11.65,72.3,102.368,8.00067,NA
2019-03-13T13:15:00Z,WB,11.65,72.6,102.408,8.08733,NA
2019-03-13T13:30:00Z,WB,11.69,72.5,102.428,8.124,NA
2019-03-13T13:45:00Z,WB,11.66,72.7,102.438,8.184,NA
2019-03-13T14:00:00Z,WB,11.6,72.9,102.431,8.31033,NA
2019-03-13T14:15:00Z,WB,11.55,73.2,102.431,8.417,NA
2019-03-13T14:30:00Z,WB,11.48,73.3,102.437,8.65333,NA
2019-03-13T14:45:00Z,WB,11.49,73.5,102.427,8.78333,NA
2019-03-13T15:00:00Z,WB,11.54,73.6,102.45,8.90967,NA
2019-03-13T15:15:00Z,WB,11.65,73.7,102.43,8.93633,NA
2019-03-13T15:30:00Z,WB,11.69,74.2,102.416,9.20267,NA
2019-03-13T15:45:00Z,WB,11.75,74.5,102.402,9.382,NA
2019-03-13T16:00:00Z,WB,11.83,74.5,102.395,9.475,NA
2019-03-13T16:15:00Z,WB,11.88,75,102.381,9.75733,NA
2019-03-13T16:30:00Z,WB,11.92,75.3,102.387,9.93633,NA
2019-03-13T16:45:00Z,WB,11.93,76.1,102.36,10.1693,NA
2019-03-13T17:00:00Z,WB,12.08,75.9,102.323,10.192,NA
2019-03-13T17:15:00Z,WB,12.08,76.4,102.289,10.4243,NA
2019-03-13T17:30:00Z,WB,12.17,76.4,102.312,10.477,NA
2019-03-13T17:45:00Z,WB,12.24,76.6,102.295,10.5963,NA
2019-03-13T18:00:00Z,WB,12.33,76.8,102.268,10.659,NA
2019-03-13T18:15:00Z,WB,12.32,77,102.261,10.7717,NA
2019-03-13T18:30:00Z,WB,12.4,76.9,102.235,10.811,NA
2019-03-13T18:45:00Z,WB,12.46,77.2,102.188,10.9437,NA
2019-03-13T19:00:00Z,WB,12.47,77.2,102.151,11.016,NA
2019-03-13T19:15:00Z,WB,12.5,77.3,102.151,11.0493,NA
2019-03-13T19:30:00Z,WB,12.5,77.4,102.114,11.092,NA
2019-03-13T19:45:00Z,WB,12.57,77.4,102.114,11.142,NA
2019-03-13T20:00:00Z,WB,12.62,77.2,102.084,11.122,NA
2019-03-13T20:15:00Z,WB,12.63,77.4,102.097,11.1613,NA
2019-03-13T20:30:00Z,WB,12.65,77.3,102.067,11.1813,NA
2019-03-13T20:45:00Z,WB,12.67,77.6,102.08,11.2637,NA
2019-03-13T21:00:00Z,WB,12.7,77.5,102.073,11.323,NA
2019-03-13T21:15:00Z,WB,12.7,77.7,102.083,11.353,NA
2019-03-13T21:30:00Z,WB,12.72,77.7,102.076,11.412,NA
2019-03-13T21:45:00Z,WB,12.66,77.9,102.086,11.4287,NA
2019-03-13T22:00:00Z,WB,12.6,78,102.079,11.488,NA
2019-03-13T22:15:00Z,WB,12.59,78.1,102.099,11.498,NA
2019-03-13T22:30:00Z,WB,12.57,78,102.082,11.5603,NA
2019-03-13T22:45:00Z,WB,12.52,78.2,102.072,11.5637,NA
2019-03-13T23:00:00Z,WB,12.53,78.2,102.075,11.606,NA
2019-03-13T23:15:00Z,WB,12.49,78.4,102.105,11.5927,NA
2019-03-13T23:30:00Z,WB,12.42,78.5,102.125,11.606,NA
2019-03-13T23:45:00Z,WB,12.36,78.5,102.135,11.5993,NA
2019-03-14T00:00:00Z,WB,12.3,78.7,102.148,11.6117,NA
2019-03-14T00:15:00Z,WB,12.27,78.8,102.148,11.595,NA
2019-03-14T00:30:00Z,WB,12.23,78.8,102.148,11.5817,NA
2019-03-14T00:45:00Z,WB,12.21,78.8,102.148,11.5517,NA
2019-03-14T01:00:00Z,WB,12.15,78.7,102.138,11.515,NA
2019-03-14T01:15:00Z,WB,12.11,78.8,102.118,11.515,NA
2019-03-14T01:30:00Z,WB,12.05,78.8,102.118,11.4783,NA
2019-03-14T01:45:00Z,WB,11.99,79,102.148,11.4983,NA
2019-03-14T02:00:00Z,WB,11.94,79,102.145,11.426,NA
2019-03-14T02:15:00Z,WB,11.87,79.1,102.145,11.4193,NA
2019-03-14T02:30:00Z,WB,11.83,79.1,102.155,11.3793,NA
2019-03-14T02:45:00Z,WB,11.75,79.2,102.155,11.356,NA
2019-03-14T03:00:00Z,WB,11.7,79.2,102.132,11.2803,NA
2019-03-14T03:15:00Z,WB,11.61,79.3,102.162,11.287,NA
2019-03-14T03:30:00Z,WB,11.53,79.2,102.162,11.2537,NA
2019-03-14T03:45:00Z,WB,11.49,79.2,102.132,11.2403,NA
2019-03-14T04:00:00Z,WB,11.4,79.4,102.142,11.267,NA
2019-03-14T04:15:00Z,WB,11.34,79.4,102.169,11.208,NA
2019-03-14T04:30:00Z,WB,11.3,79.4,102.149,11.188,NA
2019-03-14T04:45:00Z,WB,11.23,79.5,102.169,11.1847,NA
2019-03-14T05:00:00Z,WB,11.18,79.4,102.146,11.1253,NA
2019-03-14T05:15:00Z,WB,11.13,79.3,102.186,11.0853,NA
2019-03-14T05:30:00Z,WB,11.07,79.6,102.173,11.053,NA
2019-03-14T05:45:00Z,WB,11.05,79.6,102.183,11.0363,NA
2019-03-14T06:00:00Z,WB,11,79.3,102.2,10.9537,NA
2019-03-14T06:15:00Z,WB,10.98,79.3,102.21,10.927,NA
2019-03-14T06:30:00Z,WB,10.94,79.2,102.197,10.848,NA
2019-03-14T06:45:00Z,WB,10.92,79.2,102.187,10.808,NA
2019-03-14T07:00:00Z,WB,10.88,79.1,102.194,10.7653,NA
2019-03-14T07:15:00Z,WB,10.89,79.1,102.194,10.722,NA
2019-03-14T07:30:00Z,WB,10.84,79.1,102.161,10.6727,NA
2019-03-14T07:45:00Z,WB,10.86,79.1,102.151,10.636,NA
2019-03-14T08:00:00Z,WB,10.83,79,102.148,10.5503,NA
2019-03-14T08:15:00Z,WB,10.81,78.8,102.138,10.517,NA
2019-03-14T08:30:00Z,WB,10.79,78.8,102.135,10.4677,NA
2019-03-14T08:45:00Z,WB,10.77,78.9,102.125,10.4643,NA
2019-03-14T09:00:00Z,WB,10.76,78.9,102.095,10.4477,NA
2019-03-14T09:15:00Z,WB,10.73,78.8,102.082,10.3983,NA
2019-03-14T09:30:00Z,WB,10.7,78.7,102.062,10.3883,NA
2019-03-14T09:45:00Z,WB,10.67,78.7,102.053,10.375,NA
2019-03-14T10:00:00Z,WB,10.68,78.6,102.079,10.3023,NA
2019-03-14T10:15:00Z,WB,10.69,78.6,102.079,10.279,NA
2019-03-14T10:30:00Z,WB,10.68,78.5,102.076,10.203,NA
2019-03-14T10:45:00Z,WB,10.69,78.4,102.047,10.1763,NA
