DateTime_UTC,site,DO_mgL,SpecCond_uScm,WaterPres_kPa,WaterTemp_C
2019-12-01T19:30:00Z,PM,10.81,99.3,NA,9.472
2019-12-01T19:45:00Z,PM,10.77,99.7,103.547,9.472
2019-12-01T20:00:00Z,PM,10.75,100.2,103.498,9.571
2019-12-01T20:15:00Z,PM,10.76,100.8,103.503,9.669
2019-12-01T20:30:00Z,PM,10.77,100.8,103.485,9.669
2019-12-01T20:45:00Z,PM,10.76,101.1,103.507,9.768
2019-12-01T21:00:00Z,PM,10.74,101.6,103.507,9.768
2019-12-01T21:15:00Z,PM,10.72,102.1,103.507,9.768
2019-12-01T21:30:00Z,PM,10.71,103.5,103.529,9.866
2019-12-01T21:45:00Z,PM,10.7,104,103.529,9.866
2019-12-01T22:00:00Z,PM,10.69,105.2,103.547,9.866
2019-12-01T22:15:00Z,PM,10.68,106.5,103.529,9.866
2019-12-01T22:30:00Z,PM,10.68,109.3,103.534,9.965
2019-12-01T22:45:00Z,PM,10.65,110.9,103.534,9.965
2019-12-01T23:00:00Z,PM,10.64,111.1,103.534,9.965
2019-12-01T23:15:00Z,PM,10.6,110.9,103.57,9.965
2019-12-01T23:30:00Z,PM,10.58,110.6,103.552,9.965
2019-12-01T23:45:00Z,PM,10.58,109.4,103.57,9.965
2019-12-02T00:00:00Z,PM,10.61,108.7,103.552,9.965
2019-12-02T00:15:00Z,PM,10.61,107.6,103.534,9.965
2019-12-02T00:30:00Z,PM,10.6,106.7,103.498,9.965
2019-12-02T00:45:00Z,PM,10.65,105.7,103.73,9.965
2019-12-02T01:00:00Z,PM,10.63,104.3,103.94,9.866
2019-12-02T01:15:00Z,PM,10.64,102.8,103.958,9.866
2019-12-02T01:30:00Z,PM,10.68,100.3,103.958,9.866
2019-12-02T01:45:00Z,PM,10.63,100,103.922,9.866
2019-12-02T02:00:00Z,PM,10.67,99.6,103.94,9.866
2019-12-02T02:15:00Z,PM,10.66,98.9,103.882,9.768
2019-12-02T02:30:00Z,PM,10.65,98.7,103.9,9.768
2019-12-02T02:45:00Z,PM,10.66,98.3,103.882,9.768
2019-12-02T03:00:00Z,PM,10.72,98.1,103.877,9.669
2019-12-02T03:15:00Z,PM,10.7,98.5,103.788,9.669
2019-12-02T03:30:00Z,PM,10.72,98.9,103.752,9.669
2019-12-02T03:45:00Z,PM,10.74,99.2,103.735,9.669
2019-12-02T04:00:00Z,PM,10.71,99.7,103.717,9.669
2019-12-02T04:15:00Z,PM,10.71,100,103.681,9.669
2019-12-02T04:30:00Z,PM,10.72,100.4,103.677,9.571
2019-12-02T04:45:00Z,PM,10.71,101,103.641,9.571
2019-12-02T05:00:00Z,PM,10.75,101.2,103.641,9.571
2019-12-02T05:15:00Z,PM,10.73,101.4,103.623,9.571
2019-12-02T05:30:00Z,PM,10.73,101.5,103.588,9.571
2019-12-02T05:45:00Z,PM,10.73,101.5,103.552,9.571
2019-12-02T06:00:00Z,PM,10.72,101.3,103.534,9.571
2019-12-02T06:15:00Z,PM,10.72,101.2,103.516,9.571
2019-12-02T06:30:00Z,PM,10.7,101,103.521,9.669
2019-12-02T06:45:00Z,PM,10.7,100.8,103.534,9.571
2019-12-02T07:00:00Z,PM,10.65,100.6,103.538,9.669
2019-12-02T07:15:00Z,PM,10.69,100.3,103.521,9.669
2019-12-02T07:30:00Z,PM,10.71,100,103.503,9.669
2019-12-02T07:45:00Z,PM,10.7,99.5,103.521,9.669
2019-12-02T08:00:00Z,PM,10.65,99.2,103.521,9.669
2019-12-02T08:15:00Z,PM,10.68,98.9,103.503,9.669
2019-12-02T08:30:00Z,PM,10.66,98.4,103.503,9.669
2019-12-02T08:45:00Z,PM,10.65,98.2,103.503,9.669
2019-12-02T09:00:00Z,PM,10.7,97.7,103.503,9.669
2019-12-02T09:15:00Z,PM,10.7,97.3,103.521,9.669
2019-12-02T09:30:00Z,PM,10.68,97.1,103.503,9.669
2019-12-02T09:45:00Z,PM,10.67,96.6,103.503,9.669
2019-12-02T10:00:00Z,PM,10.65,96.4,103.485,9.669
2019-12-02T10:15:00Z,PM,10.62,96.3,103.485,9.669
2019-12-02T10:30:00Z,PM,10.64,96.1,103.485,9.669
2019-12-02T10:45:00Z,PM,10.67,95.7,103.481,9.571
2019-12-02T11:00:00Z,PM,10.68,95.4,103.463,9.571
2019-12-02T11:15:00Z,PM,10.65,95.2,103.463,9.571
2019-12-02T11:30:00Z,PM,10.7,94.9,103.498,9.571
2019-12-02T11:45:00Z,PM,10.66,94.5,103.516,9.571
2019-12-02T12:00:00Z,PM,10.72,94.1,103.512,9.472
2019-12-02T12:15:00Z,PM,10.65,93.8,103.512,9.472
2019-12-02T12:30:00Z,PM,10.63,93.5,103.53,9.472
2019-12-02T12:45:00Z,PM,10.72,93.1,103.512,9.472
2019-12-02T13:00:00Z,PM,10.66,92.8,103.525,9.373
2019-12-02T13:15:00Z,PM,10.71,92.4,103.507,9.373
2019-12-02T13:30:00Z,PM,10.66,92.2,103.525,9.373
2019-12-02T13:45:00Z,PM,10.68,91.9,103.489,9.373
2019-12-02T14:00:00Z,PM,10.7,91.6,103.503,9.275
2019-12-02T14:15:00Z,PM,10.73,91.3,103.507,9.373
2019-12-02T14:30:00Z,PM,10.73,91.2,103.507,9.373
2019-12-02T14:45:00Z,PM,10.72,91.1,103.507,9.373
2019-12-02T15:00:00Z,PM,10.72,90.8,103.489,9.373
2019-12-02T15:15:00Z,PM,10.69,90.7,103.489,9.373
2019-12-02T15:30:00Z,PM,10.72,90.6,103.454,9.373
2019-12-02T15:45:00Z,PM,10.8,90.3,103.418,9.373
2019-12-02T16:00:00Z,PM,10.81,90.4,103.405,9.472
2019-12-02T16:15:00Z,PM,10.83,90,103.405,9.472
2019-12-02T16:30:00Z,PM,10.85,89.9,103.351,9.472
2019-12-02T16:45:00Z,PM,10.86,89.3,103.333,9.472
2019-12-02T17:00:00Z,PM,10.87,88.7,103.316,9.472
2019-12-02T17:15:00Z,PM,10.88,89.4,103.284,9.571
2019-12-02T17:30:00Z,PM,10.87,90.9,103.284,9.571
2019-12-02T17:45:00Z,PM,10.93,91.2,103.284,9.571
2019-12-02T18:00:00Z,PM,10.88,90.6,103.262,9.472
2019-12-02T18:15:00Z,PM,10.87,90.3,103.262,9.472
2019-12-02T18:30:00Z,PM,10.87,90.1,103.262,9.472
2019-12-02T18:45:00Z,PM,10.84,89.6,103.28,9.472
2019-12-02T19:00:00Z,PM,10.87,89,103.244,9.472
2019-12-02T19:15:00Z,PM,10.92,89.3,103.226,9.472
2019-12-02T19:30:00Z,PM,10.87,88.2,103.249,9.571
2019-12-02T19:45:00Z,PM,10.88,89.1,103.231,9.571
2019-12-02T20:00:00Z,PM,10.88,89.3,103.249,9.571
2019-12-02T20:15:00Z,PM,10.87,89.3,103.249,9.571
2019-12-02T20:30:00Z,PM,10.87,89,103.284,9.571
2019-12-02T20:45:00Z,PM,10.88,88.7,103.302,9.571
2019-12-02T21:00:00Z,PM,10.83,88.3,103.284,9.571
2019-12-02T21:15:00Z,PM,10.86,88.2,103.302,9.571
2019-12-02T21:30:00Z,PM,10.83,88.2,103.316,9.472
2019-12-02T21:45:00Z,PM,10.8,87.9,103.316,9.472
2019-12-02T22:00:00Z,PM,10.76,87.7,103.333,9.472
2019-12-02T22:15:00Z,PM,10.73,87.8,103.333,9.472
2019-12-02T22:30:00Z,PM,10.72,87.5,103.351,9.472
2019-12-02T22:45:00Z,PM,10.73,87.4,103.365,9.373
2019-12-02T23:00:00Z,PM,10.74,87.2,103.365,9.373
2019-12-02T23:15:00Z,PM,10.74,86.8,103.382,9.373
2019-12-02T23:30:00Z,PM,10.75,86.7,103.378,9.275
2019-12-02T23:45:00Z,PM,10.75,86.4,103.378,9.275
2019-12-03T00:00:00Z,PM,10.76,86.2,103.391,9.176
2019-12-03T00:15:00Z,PM,10.68,86.3,103.391,9.176
2019-12-03T00:30:00Z,PM,10.76,86,103.391,9.176
2019-12-03T00:45:00Z,PM,10.77,85.8,103.387,9.077
2019-12-03T01:00:00Z,PM,10.72,85.6,103.369,9.077
2019-12-03T01:15:00Z,PM,10.73,85.6,103.369,9.077
2019-12-03T01:30:00Z,PM,10.75,85.4,103.383,8.978
2019-12-03T01:45:00Z,PM,10.71,85.4,103.383,8.978
2019-12-03T02:00:00Z,PM,10.75,85.2,103.383,8.978
2019-12-03T02:15:00Z,PM,10.76,85.1,103.36,8.879
2019-12-03T02:30:00Z,PM,10.75,85.1,103.36,8.879
2019-12-03T02:45:00Z,PM,10.8,84.9,103.36,8.879
2019-12-03T03:00:00Z,PM,10.76,84.9,103.374,8.779
2019-12-03T03:15:00Z,PM,10.75,84.7,103.356,8.779
2019-12-03T03:30:00Z,PM,10.78,84.6,103.338,8.779
2019-12-03T03:45:00Z,PM,10.75,84.5,103.334,8.68
2019-12-03T04:00:00Z,PM,10.78,84.5,103.334,8.68
2019-12-03T04:15:00Z,PM,10.77,84.4,103.334,8.68
2019-12-03T04:30:00Z,PM,10.82,84.4,103.311,8.581
2019-12-03T04:45:00Z,PM,10.91,84.1,103.294,8.581
2019-12-03T05:00:00Z,PM,10.84,84,103.254,8.481
2019-12-03T05:15:00Z,PM,10.84,83.8,103.254,8.481
2019-12-03T05:30:00Z,PM,10.82,83.8,103.271,8.481
2019-12-03T05:45:00Z,PM,10.83,83.7,103.231,8.382
2019-12-03T06:00:00Z,PM,10.87,83.6,103.213,8.382
2019-12-03T06:15:00Z,PM,10.86,83.7,103.196,8.382
2019-12-03T06:30:00Z,PM,10.92,83.5,103.209,8.282
2019-12-03T06:45:00Z,PM,10.91,83.5,103.191,8.282
2019-12-03T07:00:00Z,PM,10.87,83.4,103.209,8.282
2019-12-03T07:15:00Z,PM,10.92,83.3,103.205,8.182
2019-12-03T07:30:00Z,PM,10.98,83,103.205,8.182
2019-12-03T07:45:00Z,PM,10.98,82.9,103.182,8.082
2019-12-03T08:00:00Z,PM,10.96,82.8,103.182,8.082
2019-12-03T08:15:00Z,PM,10.97,82.8,103.16,7.983
2019-12-03T08:30:00Z,PM,10.98,82.7,103.16,7.983
2019-12-03T08:45:00Z,PM,10.98,82.6,103.124,7.983
2019-12-03T09:00:00Z,PM,11.01,82.4,103.138,7.882
2019-12-03T09:15:00Z,PM,11.02,82.3,103.156,7.882
2019-12-03T09:30:00Z,PM,11.06,82.2,103.133,7.782
2019-12-03T09:45:00Z,PM,11.07,82.1,103.151,7.782
2019-12-03T10:00:00Z,PM,11.05,82.1,103.147,7.682
2019-12-03T10:15:00Z,PM,11.07,81.8,103.147,7.682
2019-12-03T10:30:00Z,PM,11.05,81.8,103.16,7.582
2019-12-03T10:45:00Z,PM,11.05,81.8,103.142,7.582
2019-12-03T11:00:00Z,PM,11.09,81.6,103.16,7.582
2019-12-03T11:15:00Z,PM,11.13,81.6,103.191,7.481
2019-12-03T11:30:00Z,PM,11.11,81.4,103.209,7.481
2019-12-03T11:45:00Z,PM,11.12,81.2,103.205,7.381
2019-12-03T12:00:00Z,PM,11.12,81.2,103.223,7.381
2019-12-03T12:15:00Z,PM,11.09,81.1,103.187,7.381
2019-12-03T12:30:00Z,PM,11.16,81,103.165,7.28
2019-12-03T12:45:00Z,PM,11.21,80.9,103.165,7.28
2019-12-03T13:00:00Z,PM,11.24,80.6,103.142,7.179
2019-12-03T13:15:00Z,PM,11.21,80.6,103.142,7.179
2019-12-03T13:30:00Z,PM,11.19,80.6,103.125,7.179
2019-12-03T13:45:00Z,PM,11.22,80.6,103.142,7.179
2019-12-03T14:00:00Z,PM,11.22,80.4,103.142,7.179
2019-12-03T14:15:00Z,PM,11.26,80.3,103.138,7.079
2019-12-03T14:30:00Z,PM,11.27,79.6,103.12,7.079
2019-12-03T14:45:00Z,PM,11.31,79.4,103.125,7.179
2019-12-03T15:00:00Z,PM,11.3,79.9,103.107,7.179
2019-12-03T15:15:00Z,PM,11.32,80.1,103.089,7.179
2019-12-03T15:30:00Z,PM,11.35,80.2,103.071,7.179
2019-12-03T15:45:00Z,PM,11.33,79.9,103.053,7.179
2019-12-03T16:00:00Z,PM,11.37,79,103.018,7.179
2019-12-03T16:15:00Z,PM,11.35,78.5,102.987,7.28
2019-12-03T16:30:00Z,PM,11.37,78.3,102.955,7.381
2019-12-03T16:45:00Z,PM,11.43,78.2,102.92,7.381
2019-12-03T17:00:00Z,PM,11.47,76.8,102.866,7.381
2019-12-03T17:15:00Z,PM,11.46,76.7,102.849,7.381
2019-12-03T17:30:00Z,PM,11.42,77.4,102.817,7.481
2019-12-03T17:45:00Z,PM,11.5,77.1,102.8,7.481
2019-12-03T18:00:00Z,PM,11.54,79.7,102.804,7.582
2019-12-03T18:15:00Z,PM,11.57,80.9,102.786,7.582
2019-12-03T18:30:00Z,PM,NA,NA,NA,NA
2019-12-03T18:45:00Z,PM,NA,NA,NA,NA
2019-12-03T19:00:00Z,PM,11.57,85.2,102.728,7.882
2019-12-03T19:15:00Z,PM,11.55,84.8,102.706,7.782
2019-12-03T19:30:00Z,PM,11.53,84.8,102.653,7.782
2019-12-03T19:45:00Z,PM,11.51,84.6,102.653,7.782
2019-12-03T20:00:00Z,PM,11.41,84.4,102.653,7.782
2019-12-03T20:15:00Z,PM,11.49,84.2,102.635,7.782
2019-12-03T20:30:00Z,PM,11.57,84.4,102.599,7.782
2019-12-03T20:45:00Z,PM,11.59,84.2,102.581,7.782
2019-12-03T21:00:00Z,PM,11.6,84,102.581,7.782
2019-12-03T21:15:00Z,PM,11.59,83.9,102.581,7.782
2019-12-03T21:30:00Z,PM,11.57,83.8,102.581,7.782
2019-12-03T21:45:00Z,PM,11.54,83.7,102.599,7.782
2019-12-03T22:00:00Z,PM,11.53,83.5,102.581,7.782
2019-12-03T22:15:00Z,PM,11.47,83.7,102.599,7.782
2019-12-03T22:30:00Z,PM,11.4,83.5,102.599,7.782
2019-12-03T22:45:00Z,PM,11.31,83.4,102.581,7.782
2019-12-03T23:00:00Z,PM,11.22,83.7,102.581,7.782
2019-12-03T23:15:00Z,PM,11.24,83.5,102.577,7.682
2019-12-03T23:30:00Z,PM,11.35,83.4,102.559,7.682
2019-12-03T23:45:00Z,PM,11.16,83.4,102.577,7.682
2019-12-04T00:00:00Z,PM,11.1,83.2,102.559,7.682
2019-12-04T00:15:00Z,PM,11.02,83.3,102.559,7.682
2019-12-04T00:30:00Z,PM,10.93,83.3,102.559,7.682
2019-12-04T00:45:00Z,PM,10.96,83.2,102.559,7.682
2019-12-04T01:00:00Z,PM,11.25,83,102.559,7.682
2019-12-04T01:15:00Z,PM,11.27,83.1,102.559,7.682
2019-12-04T01:30:00Z,PM,11.27,83.2,102.559,7.682
2019-12-04T01:45:00Z,PM,11.21,83.2,102.577,7.682
2019-12-04T02:00:00Z,PM,11.12,83.3,102.537,7.582
2019-12-04T02:15:00Z,PM,11.09,83.4,102.501,7.582
2019-12-04T02:30:00Z,PM,10.94,83.6,102.519,7.582
2019-12-04T02:45:00Z,PM,11.08,83.6,102.519,7.582
2019-12-04T03:00:00Z,PM,11.06,83.5,102.501,7.582
2019-12-04T03:15:00Z,PM,10.96,83.5,102.466,7.582
2019-12-04T03:30:00Z,PM,10.94,83.6,102.466,7.582
2019-12-04T03:45:00Z,PM,11.07,83.7,102.448,7.582
2019-12-04T04:00:00Z,PM,11.08,83.7,102.466,7.582
2019-12-04T04:15:00Z,PM,11,83.7,102.448,7.582
2019-12-04T04:30:00Z,PM,10.98,83.8,102.408,7.481
2019-12-04T04:45:00Z,PM,11.01,83.9,102.39,7.481
2019-12-04T05:00:00Z,PM,11.15,83.9,102.408,7.481
2019-12-04T05:15:00Z,PM,11.09,83.8,102.368,7.381
2019-12-04T05:30:00Z,PM,11.09,84,102.368,7.381
2019-12-04T05:45:00Z,PM,11.15,84.1,102.368,7.381
2019-12-04T06:00:00Z,PM,11.11,84.1,102.35,7.381
2019-12-04T06:15:00Z,PM,11.1,84.1,102.35,7.381
2019-12-04T06:30:00Z,PM,11.01,84.3,102.328,7.28
2019-12-04T06:45:00Z,PM,10.99,84.1,102.346,7.28
2019-12-04T07:00:00Z,PM,11.14,84.2,102.328,7.28
2019-12-04T07:15:00Z,PM,11.08,84.4,102.346,7.28
2019-12-04T07:30:00Z,PM,11.19,84.4,102.328,7.28
2019-12-04T07:45:00Z,PM,11.14,84.4,102.328,7.28
2019-12-04T08:00:00Z,PM,11.16,84.6,102.324,7.179
2019-12-04T08:15:00Z,PM,11.19,84.6,102.306,7.179
2019-12-04T08:30:00Z,PM,11.03,84.7,102.324,7.179
2019-12-04T08:45:00Z,PM,11.08,84.7,102.306,7.179
2019-12-04T09:00:00Z,PM,11.11,84.7,102.306,7.179
2019-12-04T09:15:00Z,PM,10.97,84.7,102.306,7.179
2019-12-04T09:30:00Z,PM,11.08,84.7,102.306,7.179
2019-12-04T09:45:00Z,PM,11.12,84.6,102.288,7.179
2019-12-04T10:00:00Z,PM,11.13,84.7,102.301,7.079
2019-12-04T10:15:00Z,PM,10.95,85,102.301,7.079
2019-12-04T10:30:00Z,PM,10.9,85,102.319,7.079
2019-12-04T10:45:00Z,PM,10.83,85,102.337,7.079
2019-12-04T11:00:00Z,PM,10.94,85,102.355,7.079
2019-12-04T11:15:00Z,PM,11.16,85,102.337,7.079
2019-12-04T11:30:00Z,PM,11.22,84.9,102.35,6.978
2019-12-04T11:45:00Z,PM,11.24,85.2,102.386,6.978
2019-12-04T12:00:00Z,PM,11.17,85.3,102.368,6.978
2019-12-04T12:15:00Z,PM,11.09,85.5,102.382,6.877
2019-12-04T12:30:00Z,PM,11.03,85.2,102.399,6.877
2019-12-04T12:45:00Z,PM,11.17,85.1,102.382,6.877
2019-12-04T13:00:00Z,PM,11.1,85.1,102.399,6.877
2019-12-04T13:15:00Z,PM,11.15,85.1,102.431,6.775
2019-12-04T13:30:00Z,PM,11.1,85.1,102.431,6.775
2019-12-04T13:45:00Z,PM,11.17,85.1,102.413,6.775
2019-12-04T14:00:00Z,PM,11.26,84.8,102.448,6.775
2019-12-04T14:15:00Z,PM,11.14,84.8,102.413,6.775
2019-12-04T14:30:00Z,PM,11.17,84.5,102.413,6.775
2019-12-04T14:45:00Z,PM,11.11,84.4,102.377,6.775
2019-12-04T15:00:00Z,PM,11.07,85,102.395,6.775
2019-12-04T15:15:00Z,PM,11.23,85.4,102.413,6.775
2019-12-04T15:30:00Z,PM,11.16,85.1,102.377,6.775
2019-12-04T15:45:00Z,PM,11.13,85.1,102.364,6.877
2019-12-04T16:00:00Z,PM,11.2,84.6,102.333,6.978
2019-12-04T16:15:00Z,PM,11.3,85.5,102.297,6.978
2019-12-04T16:30:00Z,PM,11.36,86.4,102.266,7.079
2019-12-04T16:45:00Z,PM,11.35,86.4,102.23,7.079
2019-12-04T17:00:00Z,PM,11.38,85.8,102.199,7.179
2019-12-04T17:15:00Z,PM,11.38,84.4,102.15,7.28
2019-12-04T17:30:00Z,PM,11.42,86.1,102.115,7.28
2019-12-04T17:45:00Z,PM,11.51,85.7,102.066,7.381
2019-12-04T18:00:00Z,PM,11.61,85.4,102.052,7.481
2019-12-04T18:15:00Z,PM,11.61,86.2,102.034,7.481
2019-12-04T18:30:00Z,PM,11.6,87.4,102.017,7.481
2019-12-04T18:45:00Z,PM,11.62,87.7,101.985,7.582
2019-12-04T19:00:00Z,PM,11.56,88.9,101.985,7.582
2019-12-04T19:15:00Z,PM,11.58,89.8,101.994,7.782
2019-12-04T19:30:00Z,PM,11.66,90.5,101.994,7.782
2019-12-04T19:45:00Z,PM,11.62,90.9,101.994,7.782
2019-12-04T20:00:00Z,PM,11.57,91.2,101.985,7.983
2019-12-04T20:15:00Z,PM,11.62,90.8,102.003,7.983
2019-12-04T20:30:00Z,PM,11.61,91.1,101.999,7.882
2019-12-04T20:45:00Z,PM,11.56,91,101.981,7.882
2019-12-04T21:00:00Z,PM,11.61,91.1,101.981,7.882
2019-12-04T21:15:00Z,PM,11.63,90.7,101.981,7.882
2019-12-04T21:30:00Z,PM,11.64,90.5,102.012,7.782
2019-12-04T21:45:00Z,PM,11.59,90.4,102.03,7.782
2019-12-04T22:00:00Z,PM,11.26,90.3,102.03,7.782
2019-12-04T22:15:00Z,PM,11.36,90.2,102.043,7.682
2019-12-04T22:30:00Z,PM,11.41,90.1,102.061,7.682
2019-12-04T22:45:00Z,PM,11.47,89.9,102.079,7.682
2019-12-04T23:00:00Z,PM,11.47,89.8,102.092,7.582
2019-12-04T23:15:00Z,PM,11.43,89.7,102.128,7.582
2019-12-04T23:30:00Z,PM,11.42,89.7,102.123,7.481
2019-12-04T23:45:00Z,PM,11.43,89.6,102.141,7.481
2019-12-05T00:00:00Z,PM,11.38,89.6,102.141,7.481
2019-12-05T00:15:00Z,PM,11.29,89.5,102.177,7.481
2019-12-05T00:30:00Z,PM,11.19,89.5,102.19,7.381
2019-12-05T00:45:00Z,PM,11.13,89.5,102.19,7.381
2019-12-05T01:00:00Z,PM,11.09,89.4,102.208,7.381
2019-12-05T01:15:00Z,PM,11.04,89.5,102.172,7.381
2019-12-05T01:30:00Z,PM,11.04,89.6,102.208,7.381
2019-12-05T01:45:00Z,PM,11.06,89.7,102.221,7.28
2019-12-05T02:00:00Z,PM,11.05,89.8,102.221,7.28
2019-12-05T02:15:00Z,PM,10.97,89.9,102.239,7.28
2019-12-05T02:30:00Z,PM,10.94,89.9,102.239,7.28
2019-12-05T02:45:00Z,PM,10.88,90,102.239,7.28
2019-12-05T03:00:00Z,PM,10.91,90,102.252,7.179
2019-12-05T03:15:00Z,PM,11.16,90,102.27,7.179
2019-12-05T03:30:00Z,PM,11.17,90,102.27,7.179
2019-12-05T03:45:00Z,PM,11.06,90,102.288,7.179
2019-12-05T04:00:00Z,PM,11.16,89.9,102.284,7.079
2019-12-05T04:15:00Z,PM,11.11,89.9,102.284,7.079
2019-12-05T04:30:00Z,PM,11.05,89.9,102.284,7.079
2019-12-05T04:45:00Z,PM,11.08,89.9,102.279,6.978
2019-12-05T05:00:00Z,PM,11,89.7,102.279,6.978
2019-12-05T05:15:00Z,PM,11.04,89.6,102.279,6.978
2019-12-05T05:30:00Z,PM,11.03,89.6,102.293,6.877
2019-12-05T05:45:00Z,PM,11.02,89.4,102.31,6.877
2019-12-05T06:00:00Z,PM,11.09,89.4,102.342,6.775
2019-12-05T06:15:00Z,PM,11.04,89.3,102.377,6.775
2019-12-05T06:30:00Z,PM,11.02,89.3,102.395,6.775
2019-12-05T06:45:00Z,PM,11.06,89.2,102.391,6.674
2019-12-05T07:00:00Z,PM,11.1,89.2,102.408,6.674
2019-12-05T07:15:00Z,PM,11.13,89.2,102.426,6.674
2019-12-05T07:30:00Z,PM,11.09,88.9,102.422,6.573
2019-12-05T07:45:00Z,PM,11.16,88.8,102.457,6.573
2019-12-05T08:00:00Z,PM,11.13,88.7,102.506,6.471
2019-12-05T08:15:00Z,PM,11.16,88.6,102.506,6.471
2019-12-05T08:30:00Z,PM,11.13,88.5,102.537,6.37
2019-12-05T08:45:00Z,PM,11.08,88.4,102.555,6.37
2019-12-05T09:00:00Z,PM,11.11,88.4,102.573,6.37
2019-12-05T09:15:00Z,PM,11.11,88.2,102.586,6.268
2019-12-05T09:30:00Z,PM,11.13,88,102.64,6.268
2019-12-05T09:45:00Z,PM,11.13,88,102.653,6.166
2019-12-05T10:00:00Z,PM,11.15,87.8,102.671,6.166
2019-12-05T10:15:00Z,PM,11.08,87.8,102.742,6.166
2019-12-05T10:30:00Z,PM,11.1,87.6,102.755,6.064
2019-12-05T10:45:00Z,PM,11.2,87.4,102.804,5.962
2019-12-05T11:00:00Z,PM,11.31,87.3,102.84,5.962
2019-12-05T11:15:00Z,PM,11.21,87.4,102.893,5.962
2019-12-05T11:30:00Z,PM,11.03,87.3,102.929,5.962
2019-12-05T11:45:00Z,PM,11.14,87.2,102.978,5.86
2019-12-05T12:00:00Z,PM,11.24,87,103.013,5.86
2019-12-05T12:15:00Z,PM,11.23,86.9,103.027,5.757
2019-12-05T12:30:00Z,PM,11.2,86.7,103.098,5.757
2019-12-05T12:45:00Z,PM,11.24,86.5,103.116,5.757
2019-12-05T13:00:00Z,PM,11.26,86.4,103.129,5.655
2019-12-05T13:15:00Z,PM,11.31,86.2,103.111,5.655
2019-12-05T13:30:00Z,PM,11.29,86.1,103.147,5.655
2019-12-05T13:45:00Z,PM,11.24,86,103.165,5.655
2019-12-05T14:00:00Z,PM,11.3,85.7,103.16,5.552
2019-12-05T14:15:00Z,PM,11.4,85.4,103.16,5.552
2019-12-05T14:30:00Z,PM,11.37,84.1,103.182,5.655
2019-12-05T14:45:00Z,PM,11.36,83.6,103.205,5.757
2019-12-05T15:00:00Z,PM,11.32,83.9,103.218,5.655
2019-12-05T15:15:00Z,PM,11.43,85.1,103.218,5.655
2019-12-05T15:30:00Z,PM,11.43,84.7,103.218,5.655
2019-12-05T15:45:00Z,PM,11.43,84.6,103.218,5.655
2019-12-05T16:00:00Z,PM,11.58,84.6,103.245,5.86
2019-12-05T16:15:00Z,PM,11.73,84.9,103.209,5.86
2019-12-05T16:30:00Z,PM,11.63,85.2,103.214,5.962
2019-12-05T16:45:00Z,PM,11.64,86.3,103.182,6.064
2019-12-05T17:00:00Z,PM,11.74,85.3,103.174,6.268
2019-12-05T17:15:00Z,PM,11.65,84.4,103.174,6.268
2019-12-05T17:30:00Z,PM,11.83,87.2,103.134,6.573
2019-12-05T17:45:00Z,PM,11.96,87.5,103.116,6.573
2019-12-05T18:00:00Z,PM,11.87,86.2,103.138,6.674
2019-12-05T18:15:00Z,PM,11.86,86.2,103.08,6.573
2019-12-05T18:30:00Z,PM,11.84,87.1,103.085,6.674
2019-12-05T18:45:00Z,PM,12.01,89.3,103.062,6.978
2019-12-05T19:00:00Z,PM,11.91,89.1,103.062,6.978
2019-12-05T19:15:00Z,PM,11.86,89,103.062,6.978
2019-12-05T19:30:00Z,PM,11.93,90.4,103.102,7.079
2019-12-05T19:45:00Z,PM,11.88,90.2,103.102,7.079
2019-12-05T20:00:00Z,PM,11.86,90.7,103.107,7.179
2019-12-05T20:15:00Z,PM,11.86,90.6,103.125,7.179
2019-12-05T20:30:00Z,PM,11.97,90.4,103.138,7.079
2019-12-05T20:45:00Z,PM,11.97,89.9,103.151,6.978
2019-12-05T21:00:00Z,PM,11.93,89.9,103.151,6.978
2019-12-05T21:15:00Z,PM,11.97,89.6,103.187,6.978
2019-12-05T21:30:00Z,PM,12.03,88.8,103.2,6.877
2019-12-05T21:45:00Z,PM,11.96,88.8,103.218,6.877
2019-12-05T22:00:00Z,PM,11.93,88.6,103.236,6.877
2019-12-05T22:15:00Z,PM,11.91,88.6,103.254,6.877
2019-12-05T22:30:00Z,PM,11.88,88.5,103.272,6.877
2019-12-05T22:45:00Z,PM,11.88,88.2,103.303,6.775
2019-12-05T23:00:00Z,PM,11.9,88.1,103.338,6.775
2019-12-05T23:15:00Z,PM,11.92,88,103.352,6.674
2019-12-05T23:30:00Z,PM,11.92,87.7,103.365,6.573
2019-12-05T23:45:00Z,PM,11.89,87.6,103.383,6.573
2019-12-06T00:00:00Z,PM,11.88,87.6,103.414,6.471
2019-12-06T00:15:00Z,PM,11.87,87.3,103.432,6.471
2019-12-06T00:30:00Z,PM,11.82,87.3,103.45,6.471
2019-12-06T00:45:00Z,PM,11.67,87.4,103.463,6.37
2019-12-06T01:00:00Z,PM,11.68,87.3,103.463,6.37
2019-12-06T01:15:00Z,PM,11.66,87.2,103.459,6.268
2019-12-06T01:30:00Z,PM,11.62,87.2,103.441,6.268
2019-12-06T01:45:00Z,PM,11.53,87.3,103.436,6.166
2019-12-06T02:00:00Z,PM,11.5,87.3,103.418,6.166
2019-12-06T02:15:00Z,PM,11.37,87.3,103.383,6.166
